client,Recency,Frequency,Monetary,total_quantity,avg_check,total_unique_items,avg_items_per_visit,weekend_visits,amount_last_visit,relative_value_pct,event
client37084,353.0,12.0,29307.0,79.0,2442.25,32.0,6.583333333333333,21.0,2799.0,0.7539148547234089,False
client37085,318.0,1.0,54.0,2.0,54.0,2.0,2.0,0.0,44.0,0.0013891357749023809,False
client37086,181.0,1.0,79.0,2.0,79.0,2.0,2.0,0.0,40.0,0.002032254189209039,False
client37087,328.0,2.0,3240.0,35.0,1620.0,10.0,17.5,0.0,486.0,0.08334814649414286,False
client37088,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37089,53.0,2.0,5003.0,9.0,2501.5,7.0,4.5,0.0,90.0,0.12870085707104836,False
client3709,226.0,8.0,60266.0,58.0,7533.25,27.0,7.25,3.0,16497.0,1.5503269742642019,True
client37090,26.0,4.0,9697.0,23.0,2424.25,9.0,5.75,2.0,2899.0,0.24945277054126647,True
client37091,370.0,1.0,1169.0,11.0,1169.0,6.0,11.0,0.0,25.0,0.03007221705297932,False
client37092,396.0,1.0,5999.0,1.0,5999.0,1.0,1.0,0.0,5999.0,0.15432269469702564,False
client37093,337.0,10.0,14025.0,93.0,1402.5,54.0,9.3,39.0,199.0,0.36078943042603506,True
client37094,79.0,13.0,15556.0,35.0,1196.6153846153845,21.0,2.6923076923076925,10.0,57.0,0.40017400211817483,False
client37095,39.0,10.0,44904.0,213.0,4490.4,67.0,21.3,18.0,387.0,1.1551435710410467,False
client37096,86.0,1.0,3357.0,8.0,3357.0,1.0,8.0,0.0,3357.0,0.08635794067309802,False
client37097,54.0,1.0,3598.0,2.0,3598.0,2.0,2.0,0.0,599.0,0.09255760218701421,False
client37098,454.0,1.0,5999.0,1.0,5999.0,1.0,1.0,0.0,5999.0,0.15432269469702564,False
client37099,161.0,5.0,5066.0,17.0,1013.2,15.0,3.4,16.0,1158.0,0.13032151547510115,False
client371,370.0,1.0,767.0,11.0,767.0,3.0,11.0,0.0,360.0,0.019730872950928263,False
client3710,81.0,12.0,4325.0,41.0,360.4166666666667,24.0,3.4166666666666665,9.0,135.0,0.11125948567505181,True
client37100,105.0,4.0,4107.0,18.0,1026.75,11.0,4.5,6.0,23.0,0.10565149310229777,False
client37101,182.0,2.0,3873.0,11.0,1936.5,6.0,5.5,2.0,555.0,0.09963190474438745,False
client37102,416.0,3.0,6632.0,11.0,2210.6666666666665,7.0,3.6666666666666665,0.0,398.0,0.1706064529472702,False
client37103,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37104,85.0,6.0,36246.0,136.0,6041.0,102.0,22.666666666666668,39.0,444.0,0.9324188017983648,False
client37105,81.0,5.0,4705.0,21.0,941.0,11.0,4.2,0.0,179.0,0.121034885572513,False
client37106,157.0,1.0,10257.0,3.0,10257.0,2.0,3.0,0.0,258.0,0.2638586230217356,False
client37107,76.0,9.0,17482.0,32.0,1942.4444444444443,22.0,3.5555555555555554,6.0,249.0,0.44971984475635973,False
client37108,40.0,1.0,5598.0,2.0,5598.0,2.0,2.0,0.0,599.0,0.14400707533154683,False
client37109,84.0,2.0,12741.0,41.0,6370.5,26.0,20.5,19.0,258.0,0.32775886866724513,False
client3711,129.0,4.0,27688.0,106.0,6922.0,26.0,26.5,14.0,99.0,0.7122665062129098,False
client37110,96.0,7.0,20377.0,70.0,2911.0,30.0,10.0,20.0,6094.0,0.5241929571330707,False
client37111,141.0,1.0,4180.0,44.0,4180.0,28.0,44.0,28.0,19.0,0.1075293988720732,False
client37112,182.0,1.0,1725.0,7.0,1725.0,4.0,7.0,4.0,19.0,0.044375170587159396,False
client37113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37115,503.0,1.0,3276.0,9.0,3276.0,5.0,9.0,0.0,125.0,0.08427423701074445,False
client37116,112.0,1.0,3558.0,2.0,3558.0,2.0,2.0,2.0,999.0,0.09152861272412355,False
client37117,16.0,40.0,49281.0,290.0,1232.025,102.0,7.25,27.0,59.0,1.2677407430178562,False
client37118,5.0,2.0,1165.0,5.0,582.5,4.0,2.5,0.0,78.0,0.02996931810669026,True
client37119,384.0,1.0,1199.0,1.0,1199.0,1.0,1.0,0.0,1199.0,0.030843959150147312,False
client3712,30.0,1.0,930.0,6.0,930.0,4.0,6.0,0.0,33.0,0.023924005012207674,False
client37120,133.0,1.0,3347.0,19.0,3347.0,11.0,19.0,11.0,299.0,0.08610069330737535,False
client37121,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37122,98.0,5.0,4076.0,34.0,815.2,20.0,6.8,8.0,9.0,0.1048540262685575,False
client37123,5.0,4.0,11983.0,48.0,2995.75,31.0,12.0,0.0,60.0,0.3082595183454673,False
client37124,264.0,2.0,33005.0,107.0,16502.5,18.0,53.5,12.0,457.0,0.8490449305676497,False
client37125,22.0,5.0,15919.0,26.0,3183.8,13.0,5.2,6.0,246.0,0.40951208149390744,False
client37126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37127,287.0,5.0,25082.0,13.0,5016.4,8.0,2.6,4.0,5719.0,0.6452278427055838,False
client37128,172.0,2.0,594.0,4.0,297.0,3.0,2.0,0.0,99.0,0.015280493523926192,False
client37129,137.0,1.0,178.0,4.0,178.0,4.0,4.0,0.0,26.0,0.004579003109863405,False
client3713,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37130,378.0,1.0,6952.0,5.0,6952.0,5.0,5.0,5.0,39.0,0.17883836865039543,False
client37131,613.0,4.0,1899.0,36.0,474.75,14.0,9.0,4.0,139.0,0.04885127475073374,False
client37132,414.0,1.0,5190.0,2.0,5190.0,1.0,2.0,1.0,5190.0,0.1335113828100622,False
client37133,396.0,1.0,6923.0,53.0,6923.0,22.0,53.0,0.0,349.0,0.17809235128979972,False
client37134,7.0,19.0,34603.0,102.0,1821.2105263157894,49.0,5.368421052631579,27.0,129.0,0.8901530596101314,True
client37135,391.0,1.0,3076.0,4.0,3076.0,1.0,4.0,0.0,3076.0,0.0791292896962912,False
client37136,521.0,1.0,78.0,2.0,78.0,1.0,2.0,0.0,78.0,0.0020065294526367726,False
client37137,535.0,2.0,8246.0,10.0,4123.0,2.0,5.0,1.0,10.0,0.21212617777490805,False
client37138,4.0,12.0,13510.0,89.0,1125.8333333333333,38.0,7.416666666666667,11.0,299.0,0.3475411910913179,False
client37139,202.0,4.0,12022.0,60.0,3005.5,18.0,15.0,1.0,798.0,0.3092627830717857,False
client3714,81.0,2.0,741.0,7.0,370.5,6.0,3.5,0.0,216.0,0.01906202980004934,False
client37140,20.0,26.0,22142.0,141.0,851.6153846153846,67.0,5.423076923076923,27.0,238.0,0.5695971171831208,True
client37141,144.0,1.0,1560.0,10.0,1560.0,3.0,10.0,0.0,899.0,0.04013058905273545,False
client37142,27.0,6.0,3387.0,13.0,564.5,8.0,2.1666666666666665,3.0,289.0,0.08712968277026602,False
client37143,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37144,183.0,1.0,1393.0,7.0,1393.0,1.0,7.0,1.0,1393.0,0.03583455804516698,False
client37145,63.0,3.0,8165.0,14.0,2721.6666666666665,8.0,4.666666666666667,1.0,98.0,0.21004247411255447,True
client37146,358.0,1.0,2482.0,70.0,2482.0,30.0,70.0,30.0,12.0,0.063848796172365,False
client37147,658.0,4.0,12959.0,40.0,3239.75,20.0,10.0,7.0,174.0,0.3333668612399992,False
client37148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37149,153.0,3.0,4700.0,35.0,1566.6666666666667,35.0,11.666666666666666,0.0,15.0,0.12090626188965169,False
client3715,6.0,27.0,106839.0,245.0,3957.0,122.0,9.074074074074074,25.0,1225.0,2.748405130644361,False
client37150,153.0,7.0,44728.0,45.0,6389.714285714285,18.0,6.428571428571429,8.0,179.0,1.1506160174043278,False
client37151,683.0,2.0,13401.0,16.0,6700.5,2.0,8.0,0.0,1087.0,0.34473719480494086,False
client37152,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37153,27.0,4.0,3498.0,10.0,874.5,5.0,2.5,0.0,318.0,0.08998512852978757,False
client37154,2.0,25.0,32209.0,121.0,1288.36,84.0,4.84,37.0,130.0,0.8285680402561257,True
client37155,88.0,15.0,20879.0,115.0,1391.9333333333334,50.0,7.666666666666667,19.0,59.0,0.5371067748923484,False
client37156,162.0,3.0,2623.0,37.0,874.3333333333334,32.0,12.333333333333334,27.0,21.0,0.06747598402905455,False
client37157,64.0,3.0,10313.0,28.0,3437.6666666666665,16.0,9.333333333333334,5.0,2374.0,0.2652992082697825,True
client37158,373.0,1.0,3398.0,2.0,3398.0,2.0,2.0,0.0,499.0,0.08741265487256095,False
client37159,65.0,14.0,35187.0,174.0,2513.3571428571427,20.0,12.428571428571429,7.0,1235.0,0.9051763057683349,True
client3716,13.0,4.0,6792.0,18.0,1698.0,11.0,4.5,1.0,529.0,0.17472241079883283,False
client37160,36.0,2.0,2638.0,2.0,1319.0,2.0,1.0,2.0,139.0,0.06786185507763855,True
client37161,366.0,1.0,2264.0,2.0,2264.0,2.0,2.0,0.0,2199.0,0.05824080359961094,False
client37162,502.0,1.0,2366.0,28.0,2366.0,7.0,28.0,0.0,299.0,0.06086472672998211,True
client37163,20.0,6.0,10093.0,23.0,1682.1666666666667,16.0,3.8333333333333335,2.0,629.0,0.2596397662238839,True
client37164,242.0,1.0,524.0,4.0,524.0,3.0,4.0,0.0,55.0,0.01347976196386755,False
client37165,124.0,6.0,14162.0,32.0,2360.3333333333335,12.0,5.333333333333333,0.0,39.0,0.3643137193364356,False
client37166,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37167,79.0,2.0,1056.0,4.0,528.0,2.0,2.0,1.0,898.0,0.027165321820313226,False
client37168,121.0,5.0,37359.0,58.0,7471.8,40.0,11.6,23.0,67.0,0.9610504336032973,True
client37169,107.0,2.0,2876.0,157.0,1438.0,18.0,78.5,0.0,13.0,0.07398434238183793,False
client3717,58.0,16.0,20743.0,120.0,1296.4375,71.0,7.5,11.0,32.0,0.5336082107185202,True
client37170,300.0,2.0,1001.0,5.0,500.5,5.0,2.5,0.0,15.0,0.025750461308838582,False
client37171,67.0,2.0,1515.0,13.0,757.5,9.0,6.5,7.0,22.0,0.03897297590698347,False
client37172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37173,82.0,11.0,10894.0,55.0,990.3636363636364,23.0,5.0,8.0,341.0,0.2802452802182693,True
client37174,539.0,3.0,4190.0,25.0,1396.6666666666667,12.0,8.333333333333334,10.0,229.0,0.10778664623779587,False
client37175,233.0,1.0,3099.0,1.0,3099.0,1.0,1.0,0.0,3099.0,0.0797209586374533,False
client37176,386.0,1.0,2038.0,2.0,2038.0,1.0,2.0,1.0,2038.0,0.05242701313427875,False
client37177,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37178,92.0,1.0,1792.0,5.0,1792.0,5.0,5.0,5.0,79.0,0.046098727937501235,False
client37179,23.0,1.0,3198.0,2.0,3198.0,2.0,2.0,0.0,2499.0,0.08226770755810767,True
client3718,467.0,1.0,11762.0,8.0,11762.0,8.0,8.0,0.0,1499.0,0.3025743515629964,False
client37180,195.0,1.0,1277.0,9.0,1277.0,7.0,9.0,0.0,15.0,0.032850488602784084,False
client37181,390.0,1.0,433.0,9.0,433.0,8.0,9.0,0.0,49.0,0.011138810935791315,False
client37182,54.0,25.0,16949.0,108.0,677.96,73.0,4.32,38.0,598.0,0.43600856016334183,False
client37183,202.0,1.0,10707.0,51.0,10707.0,36.0,51.0,0.0,14.0,0.2754347544792554,False
client37184,28.0,5.0,9530.0,22.0,1906.0,16.0,4.4,5.0,138.0,0.24515673953369796,True
client37185,58.0,1.0,989.0,7.0,989.0,4.0,7.0,0.0,324.0,0.025441764469971387,False
client37186,86.0,4.0,7193.0,14.0,1798.25,9.0,3.5,0.0,299.0,0.1850380301643116,False
client37187,139.0,4.0,117597.0,147.0,29399.25,62.0,36.75,0.0,1855.0,3.025151846688802,False
client37188,105.0,7.0,32633.0,120.0,4661.857142857143,58.0,17.142857142857142,5.0,1619.0,0.8394753285627667,False
client37189,119.0,13.0,21937.0,103.0,1687.4615384615386,57.0,7.923076923076923,16.0,5910.0,0.5643235461858063,False
client3719,370.0,1.0,2448.0,12.0,2448.0,3.0,12.0,0.0,229.0,0.06297415512890794,False
client37190,118.0,1.0,5550.0,10.0,5550.0,2.0,10.0,0.0,1953.0,0.14277228797607805,False
client37191,401.0,1.0,11996.0,4.0,11996.0,4.0,4.0,0.0,499.0,0.3085939399209067,False
client37192,48.0,2.0,2074.0,16.0,1037.0,9.0,8.0,4.0,49.0,0.05335310365088034,False
client37193,6.0,18.0,28851.0,129.0,1602.8333333333333,26.0,7.166666666666667,10.0,105.0,0.7421843748464555,False
client37194,24.0,7.0,9541.0,92.0,1363.0,37.0,13.142857142857142,29.0,790.0,0.24543971163599293,True
client37195,139.0,5.0,14827.0,22.0,2965.4,13.0,4.4,0.0,119.0,0.3814206691569927,False
client37196,98.0,1.0,6999.0,1.0,6999.0,1.0,1.0,1.0,6999.0,0.18004743126929193,False
client37197,18.0,16.0,22957.0,79.0,1434.8125,39.0,4.9375,3.0,399.0,0.5905627774895178,True
client37198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37199,338.0,1.0,4694.0,6.0,4694.0,2.0,6.0,0.0,1195.0,0.12075191347021809,False
client372,5.0,13.0,114468.0,89.0,8805.23076923077,21.0,6.846153846153846,3.0,1160.0,2.9446591459541804,True
client3720,59.0,2.0,2732.0,7.0,1366.0,6.0,3.5,4.0,598.0,0.07027998031543158,True
client37200,449.0,1.0,77.0,1.0,77.0,1.0,1.0,1.0,77.0,0.0019808047160645064,False
client37201,199.0,1.0,3867.0,14.0,3867.0,3.0,14.0,0.0,58.0,0.09947755632495384,False
client37202,36.0,33.0,38743.0,187.0,1174.030303030303,74.0,5.666666666666667,29.0,372.0,0.996653469019314,True
client37203,273.0,6.0,82202.0,134.0,13700.333333333334,8.0,22.333333333333332,4.0,3509.0,2.1146247957134356,False
client37204,7.0,2.0,1450.0,22.0,725.0,5.0,11.0,5.0,189.0,0.03730086802978616,False
client37205,35.0,3.0,14475.0,9.0,4825.0,5.0,3.0,2.0,53.0,0.37236556188355496,False
client37206,35.0,1.0,189.0,1.0,189.0,1.0,1.0,1.0,189.0,0.004861975212158334,False
client37207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37208,14.0,27.0,13230.0,87.0,490.0,46.0,3.2222222222222223,10.0,375.0,0.34033826485108337,False
client37209,102.0,8.0,6946.0,47.0,868.25,20.0,5.875,8.0,255.0,0.17868402023096183,False
client3721,470.0,1.0,6088.0,8.0,6088.0,1.0,8.0,1.0,6088.0,0.15661219625195733,False
client37210,300.0,1.0,3928.0,5.0,3928.0,5.0,5.0,0.0,295.0,0.10104676525586209,False
client37211,454.0,1.0,1428.0,8.0,1428.0,3.0,8.0,0.0,300.0,0.036734923825196296,False
client37212,30.0,3.0,12764.0,9.0,4254.666666666667,8.0,3.0,7.0,149.0,0.32835053760840727,False
client37213,420.0,3.0,5008.0,16.0,1669.3333333333333,11.0,5.333333333333333,2.0,129.0,0.1288294807539097,False
client37214,35.0,11.0,12487.0,49.0,1135.1818181818182,34.0,4.454545454545454,12.0,29.0,0.32122478557788947,True
client37215,616.0,1.0,2181.0,7.0,2181.0,3.0,7.0,3.0,1065.0,0.05610565046411284,False
client37216,60.0,5.0,8131.0,35.0,1626.2,15.0,7.0,2.0,298.0,0.20916783306909742,True
client37217,3.0,27.0,29130.0,159.0,1078.888888888889,87.0,5.888888888888889,34.0,69.0,0.7493615763501178,False
client37218,341.0,1.0,974.0,9.0,974.0,6.0,9.0,0.0,135.0,0.025055893421387393,False
client37219,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client3722,121.0,4.0,9428.0,30.0,2357.0,15.0,7.5,14.0,166.0,0.24253281640332683,False
client37220,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37221,24.0,1.0,2448.0,8.0,2448.0,4.0,8.0,0.0,258.0,0.06297415512890794,False
client37222,17.0,18.0,12551.0,43.0,697.2777777777778,21.0,2.388888888888889,6.0,805.0,0.3228711687185145,True
client37223,2.0,3.0,1022.0,8.0,340.6666666666667,6.0,2.6666666666666665,2.0,149.0,0.026290680776856177,False
client37224,238.0,3.0,6527.0,27.0,2175.6666666666665,15.0,9.0,6.0,99.0,0.16790535560718226,False
client37225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37227,182.0,1.0,1706.0,13.0,1706.0,5.0,13.0,5.0,258.0,0.04388640059228634,False
client37228,299.0,11.0,21893.0,67.0,1990.2727272727273,31.0,6.090909090909091,5.0,13.0,0.5631916577766264,False
client37229,8.0,18.0,19952.0,140.0,1108.4444444444443,42.0,7.777777777777778,17.0,35.0,0.5132599440898575,True
client3723,22.0,11.0,23035.0,120.0,2094.090909090909,87.0,10.909090909090908,34.0,120.0,0.5925693069421546,True
client37230,3.0,17.0,27560.0,126.0,1621.1764705882354,58.0,7.411764705882353,33.0,830.0,0.7089737399316597,True
client37231,149.0,19.0,195639.0,198.0,10296.78947368421,50.0,10.421052631578947,10.0,1699.0,5.03276173826161,False
client37232,4.0,46.0,115083.0,376.0,2501.804347826087,95.0,8.173913043478262,48.0,499.0,2.9604798589461243,True
client37233,16.0,43.0,57806.0,169.0,1344.3255813953488,67.0,3.9302325581395348,27.0,65.0,1.4870441222964266,True
client37234,1.0,18.0,49322.0,137.0,2740.1111111111113,65.0,7.611111111111111,30.0,154.0,1.2687954572173192,False
client37235,631.0,2.0,4334.0,18.0,2167.0,16.0,9.0,16.0,513.0,0.11149100830420221,False
client37236,414.0,1.0,899.0,1.0,899.0,1.0,1.0,1.0,899.0,0.02312653817846742,False
client37237,2.0,46.0,77156.0,596.0,1677.304347826087,96.0,12.956521739130435,30.0,760.0,1.98481777496978,True
client37238,107.0,4.0,12671.0,29.0,3167.75,11.0,7.25,3.0,30.0,0.32595813710718646,False
client37239,119.0,3.0,22420.0,111.0,7473.333333333333,18.0,37.0,12.0,799.0,0.5767485939502108,False
client3724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
client37240,415.0,1.0,1968.0,12.0,1968.0,3.0,12.0,0.0,995.0,0.050626281574220104,False
client37241,20.0,39.0,68688.0,203.0,1761.2307692307693,74.0,5.205128205128205,36.0,269.0,1.7669807056758289,True
client37242,280.0,8.0,8009.0,37.0,1001.125,19.0,4.625,1.0,189.0,0.2060294152072809,False
client37243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37244,179.0,2.0,10800.0,3.0,5400.0,3.0,1.5,0.0,9999.0,0.2778271549804762,False
client37245,3.0,1.0,969.0,1.0,969.0,1.0,1.0,0.0,969.0,0.024927269738526058,False
client37246,391.0,1.0,1499.0,1.0,1499.0,1.0,1.0,0.0,1499.0,0.03856138012182721,False
client37247,69.0,20.0,33823.0,128.0,1691.15,69.0,6.4,7.0,1199.0,0.8700877650837636,False
client37248,20.0,1.0,3388.0,18.0,3388.0,3.0,18.0,0.0,3040.0,0.08715540750683828,False
client37249,361.0,1.0,1396.0,3.0,1396.0,3.0,3.0,0.0,55.0,0.035911732254883776,True
client3725,183.0,1.0,6687.0,2.0,6687.0,2.0,2.0,2.0,48.0,0.17202131345874486,False
client37250,296.0,1.0,5190.0,1.0,5190.0,1.0,1.0,0.0,5190.0,0.1335113828100622,False
client37251,15.0,9.0,22542.0,99.0,2504.6666666666665,34.0,11.0,3.0,855.0,0.5798870118120273,True
client37252,2.0,23.0,27535.0,113.0,1197.1739130434783,54.0,4.913043478260869,12.0,109.0,0.708330621517353,True
client37253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client37254,42.0,19.0,17430.0,115.0,917.3684210526316,66.0,6.052631578947368,18.0,56.0,0.4483821584546019,False
client37255,141.0,1.0,4458.0,2.0,4458.0,2.0,2.0,2.0,159.0,0.11468087563916322,False
client37256,536.0,1.0,2038.0,23.0,2038.0,21.0,23.0,0.0,13.0,0.05242701313427875,True
client37257,199.0,5.0,7415.0,28.0,1483.0,18.0,5.6,10.0,598.0,0.19074892168335472,False
client37258,52.0,4.0,36472.0,20.0,9118.0,11.0,5.0,0.0,6199.0,0.938232592263697,False
client37259,687.0,1.0,2742.0,10.0,2742.0,4.0,10.0,4.0,668.0,0.07053722768115424,False
client3726,16.0,1.0,2499.0,1.0,2499.0,1.0,1.0,0.0,2499.0,0.06428611669409352,True
client37260,241.0,1.0,2514.0,9.0,2514.0,3.0,9.0,0.0,1797.0,0.06467198774267752,False
client37261,7.0,36.0,67711.0,290.0,1880.861111111111,133.0,8.055555555555555,51.0,69.0,1.7418476380447245,True
client37262,567.0,1.0,6241.0,38.0,6241.0,4.0,38.0,4.0,329.0,0.16054808094751408,False
client37263,6.0,12.0,10409.0,79.0,867.4166666666666,47.0,6.583333333333333,17.0,29.0,0.2677687829807201,False
client37264,131.0,1.0,2999.0,1.0,2999.0,1.0,1.0,0.0,2999.0,0.07714848498022668,False
client37265,5.0,6.0,16962.0,128.0,2827.0,11.0,21.333333333333332,0.0,1580.0,0.4363429817387812,True
client37266,406.0,1.0,1999.0,1.0,1999.0,1.0,1.0,1.0,1999.0,0.051423748407960365,True
client37267,102.0,8.0,4973.0,71.0,621.625,58.0,8.875,10.0,129.0,0.1279291149738804,False
client37268,47.0,1.0,3796.0,4.0,3796.0,3.0,4.0,0.0,799.0,0.09765110002832295,False
client37269,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
client3727,25.0,3.0,1904.0,10.0,634.6666666666666,7.0,3.3333333333333335,0.0,119.0,0.04897989843359507,False
client37270,60.0,1.0,1499.0,1.0,1499.0,1.0,1.0,0.0,1499.0,0.03856138012182721,False
client37271,22.0,3.0,4604.0,73.0,1534.6666666666667,18.0,24.333333333333332,15.0,174.0,0.11843668717871413,False
client37272,680.0,2.0,2255.0,5.0,1127.5,3.0,2.5,2.0,58.0,0.05800928097046054,False
client37273,74.0,3.0,6327.0,26.0,2109.0,6.0,8.666666666666666,4.0,845.0,0.16276040829272898,False
client37274,488.0,2.0,37427.0,11.0,18713.5,6.0,5.5,0.0,794.0,0.9627997156902114,False
client37275,369.0,1.0,7499.0,1.0,7499.0,1.0,1.0,0.0,7499.0,0.19290979955542512,False
client37276,90.0,3.0,18238.0,44.0,6079.333333333333,22.0,14.666666666666666,13.0,59.0,0.469167745604993,False
client37277,100.0,5.0,4693.0,39.0,938.6,20.0,7.8,11.0,41.0,0.12072618873364582,False
client37278,28.0,1.0,1999.0,1.0,1999.0,1.0,1.0,1.0,1999.0,0.051423748407960365,True
client37279,566.0,1.0,149.0,1.0,149.0,1.0,1.0,0.0,149.0,0.003832985749267681,False
client3728,11.0,13.0,17506.0,66.0,1346.6153846153845,23.0,5.076923076923077,10.0,186.0,0.4503372384340941,False
client37280,5.0,2.0,3423.0,16.0,1711.5,12.0,8.0,0.0,19.0,0.0880557732868676,True
client37281,116.0,5.0,3871.0,19.0,774.2,18.0,3.8,11.0,129.0,0.0995804552712429,False
client37282,13.0,3.0,6307.0,11.0,2102.3333333333335,4.0,3.6666666666666665,0.0,29.0,0.16224591356128365,False
client37283,36.0,29.0,38997.0,263.0,1344.7241379310344,85.0,9.068965517241379,52.0,756.0,1.0031875521086695,False
client37284,1.0,13.0,66786.0,85.0,5137.384615384615,50.0,6.538461538461538,29.0,6997.0,1.7180522567153782,True
client37285,400.0,2.0,2569.0,26.0,1284.5,17.0,13.0,2.0,149.0,0.06608684825415216,False
client37286,395.0,1.0,7174.0,15.0,7174.0,2.0,15.0,0.0,2649.0,0.18454926016943854,False
client37287,154.0,1.0,927.0,3.0,927.0,3.0,3.0,3.0,259.0,0.023846830802490875,False
client37288,25.0,3.0,2057.0,9.0,685.6666666666666,6.0,3.0,0.0,158.0,0.05291578312915181,False
client37289,51.0,2.0,4046.0,4.0,2023.0,3.0,2.0,0.0,219.0,0.10408228417138951,False
client3729,663.0,3.0,39496.0,128.0,13165.333333333334,21.0,42.666666666666664,0.0,893.0,1.0160241956582303,False
client37290,686.0,1.0,5499.0,1.0,5499.0,1.0,1.0,1.0,5499.0,0.14146032641089248,False
client37291,321.0,2.0,1276.0,5.0,638.0,2.0,2.5,1.0,80.0,0.03282476386621182,False
client37292,349.0,3.0,12503.0,14.0,4167.666666666667,6.0,4.666666666666667,3.0,26.0,0.32163638136304573,False
client37293,29.0,13.0,46008.0,66.0,3539.076923076923,39.0,5.076923076923077,18.0,69.0,1.1835436802168287,False
client37294,56.0,2.0,4130.0,29.0,2065.0,15.0,14.5,16.0,1017.0,0.10624316204345989,False
client37295,276.0,4.0,120056.0,410.0,30014.0,16.0,102.5,0.0,1290.0,3.088408973920005,False
client37296,153.0,1.0,5415.0,21.0,5415.0,10.0,21.0,0.0,598.0,0.1392994485388221,False
client37297,171.0,3.0,10697.0,3.0,3565.6666666666665,3.0,1.0,0.0,3299.0,0.2751775071135328,False
client37298,250.0,2.0,695.0,2.0,347.5,2.0,1.0,0.0,600.0,0.01787869191772509,False
client37299,496.0,2.0,1490.0,8.0,745.0,7.0,4.0,0.0,269.0,0.03832985749267681,False
client373,6.0,4.0,8167.0,49.0,2041.75,9.0,12.25,0.0,255.0,0.21009392358569903,True
client3730,39.0,3.0,36042.0,104.0,12014.0,10.0,34.666666666666664,3.0,298.0,0.9271709555376225,True
client37300,43.0,4.0,7476.0,20.0,1869.0,16.0,5.0,5.0,449.0,0.19231813061426298,False
client37301,356.0,1.0,10999.0,1.0,10999.0,1.0,1.0,0.0,10999.0,0.2829463775583572,False
client37302,598.0,1.0,799.0,1.0,799.0,1.0,1.0,0.0,799.0,0.020554064521240787,False
client37303,364.0,1.0,539.0,4.0,539.0,3.0,4.0,3.0,42.0,0.013865633012451545,False
client37304,409.0,1.0,3599.0,1.0,3599.0,1.0,1.0,0.0,3599.0,0.09258332692358648,False
client37305,263.0,3.0,2726.0,12.0,908.6666666666666,1.0,4.0,1.0,163.0,0.07012563189599798,False
client37306,44.0,4.0,46612.0,83.0,11653.0,18.0,20.75,5.0,898.0,1.1990814211064775,False
client37307,157.0,1.0,1067.0,19.0,1067.0,13.0,19.0,0.0,30.0,0.027448293922608162,False
client37308,25.0,5.0,2289.0,14.0,457.8,8.0,2.8,3.0,219.0,0.058883922013917595,True
client37309,673.0,2.0,3197.0,3.0,1598.5,3.0,1.5,2.0,499.0,0.08224198282153541,False
client3731,234.0,6.0,11420.0,26.0,1903.3333333333333,16.0,4.333333333333333,1.0,999.0,0.2937764916552813,False
client37310,56.0,2.0,2610.0,2.0,1305.0,2.0,1.0,2.0,132.0,0.06714156245361508,False
client37311,54.0,8.0,45189.0,251.0,5648.625,32.0,31.375,9.0,10625.0,1.1624751209641424,True
client37312,99.0,1.0,787.0,3.0,787.0,2.0,3.0,2.0,529.0,0.02024536768237359,True
client37313,50.0,4.0,2366.0,48.0,591.5,9.0,12.0,1.0,119.0,0.06086472672998211,False
client37314,98.0,1.0,1940.0,34.0,1940.0,12.0,34.0,12.0,58.0,0.04990598895019665,False
client37315,70.0,2.0,10334.0,41.0,5167.0,27.0,20.5,2.0,204.0,0.2658394277378001,False
